"","disasterNumber","state.x","county","city","zipCode","validRegistrations","totalInspected","totalInspectedWithNoDamage","totalWithModerateDamage","totalWithMajorDamage","totalWithSubstantialDamage","approvedForFemaAssistance","totalApprovedIhpAmount","repairReplaceAmount","rentalAmount","otherNeedsAmount","approvedBetween1And10000","approvedBetween10001And25000","approvedBetween25001AndMax","totalMaxGrants","id","femaDeclarationString","state.y","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate"
"6817",4337,"FL","Alachua (County)","ALACHUA","32615",446,200,439,7,0,0,128,101237.8,0,57198,44039.84,128,0,0,0,"624804b8cbab24a500af915b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6818",4337,"FL","Levy (County)","ARCHER","32618",43,18,42,1,0,0,10,7108,0,2608,4500,10,0,0,0,"624804b8cbab24a500af9162","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6819",4337,"FL","Bradford (County)","BROOKER","32622",37,23,37,0,0,0,8,6912,0,3912,3000,8,0,0,0,"624804b8cbab24a500af9166","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6820",4337,"FL","Levy (County)","GULF HAMMOCK","32629",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af916b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6821",4337,"FL","Marion (County)","EVINSTON","32633",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af916d","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6822",4337,"FL","Gilchrist (County)","HIGH SPRINGS","32643",15,6,15,0,0,0,3,2378,0,878,1500,3,0,0,0,"624804b8cbab24a500af9178","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6823",4337,"FL","Marion (County)","LOWELL","32663",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9184","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6824",4337,"FL","Marion (County)","MCINTOSH","32664",31,15,30,1,0,0,2,2460,0,2460,0,2,0,0,0,"624804b8cbab24a500af9186","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6825",4337,"FL","Alachua (County)","MICANOPY","32667",134,55,133,1,0,0,34,32085.5,0,19316,12769.5,34,0,0,0,"624804b8cbab24a500af918b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6826",4337,"FL","Statewide","MICANOPY","32667",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af918d","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6827",4337,"FL","Duval (County)","JACKSONVILLE F","32206",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90a0","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6828",4337,"FL","Duval (County)","JACKSONVILLE","32207",2516,1194,2316,187,12,0,847,1193601,0,660135,510229.1,844,3,0,0,"624804b8cbab24a500af90a3","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6829",4337,"FL","Duval (County)","JAX","32207",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90a5","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6830",4337,"FL","Duval (County)","JACKSONVILLE","32208",5164,2820,4881,240,42,0,1899,2065888,0,1084974,957588.1,1895,4,0,0,"624804b8cbab24a500af90a7","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6831",4337,"FL","Duval (County)","JAX","32209",19,10,19,0,0,0,8,6121.4,0,1938,4183.4,8,0,0,0,"624804b8cbab24a500af90ac","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6832",4337,"FL","Clay (County)","JACKSONVILLE","32210",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90ad","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6833",4337,"FL","Duval (County)","JACKAONVILLE","32210",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90ae","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6834",4337,"FL","Duval (County)","JACKONVILLE","32210",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90af","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6835",4337,"FL","Duval (County)","JA","32211",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90b3","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6836",4337,"FL","Duval (County)","JACKSONVILLE","32212",36,7,36,0,0,0,12,7907,0,2907,5000,12,0,0,0,"624804b8cbab24a500af90b7","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6837",4337,"FL","Flagler (County)","JACKSONVILLE","32216",2,1,2,0,0,0,2,2028,0,1028,1000,2,0,0,0,"624804b8cbab24a500af90bb","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6838",4337,"FL","Clay (County)","JACKSONVILLE","32217",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90bc","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6839",4337,"FL","Martin (County)","JACKSONVILLE","32217",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90bf","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6840",4337,"FL","Duval (County)","FLIRIDA","32218",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90c0","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6841",4337,"FL","Duval (County)","JACKAONVILLE","32218",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90c1","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6842",4337,"FL","Duval (County)","JAX","32218",10,7,10,0,0,0,3,1341.7,0,0,1341.7,3,0,0,0,"624804b8cbab24a500af90c4","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6843",4337,"FL","Nassau (County)","JACKSONVILLE","32218",2,1,2,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af90c5","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6844",4337,"FL","Duval (County)","JACKSONVILLE","32219",933,471,902,24,6,0,291,291227,0,158828,130350.8,291,0,0,0,"624804b8cbab24a500af90c7","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6845",4337,"FL","Duval (County)","JAX","32219",4,4,4,0,0,0,3,1500,0,0,1500,3,0,0,0,"624804b8cbab24a500af90c8","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6846",4337,"FL","Duval (County)","JACKSONVILLE","32220",403,194,384,18,1,0,105,107847.3,0,66861,40986.3,105,0,0,0,"624804b8cbab24a500af90c9","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6847",4337,"FL","Duval (County)","MAYPORT","32228",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90d9","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6848",4337,"FL","Duval (County)","JACKSONVILLE","32231",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90da","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6849",4337,"FL","Duval (County)","ATLANTI BEACH","32233",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90db","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6850",4337,"FL","Baker (County)","BALDWIN","32234",4,2,4,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af90e0","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6851",4337,"FL","Clay (County)","JACKSONVILLE","32234",27,10,27,0,0,0,9,8186.7,0,4845,3341.7,9,0,0,0,"624804b8cbab24a500af90e3","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6852",4337,"FL","Duval (County)","FLORDIA","32246",1,1,1,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af90f2","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6853",4337,"FL","Duval (County)","JACK","32246",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af90f3","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6854",4337,"FL","Duval (County)","JACKSONVILLE","32246",2099,803,2059,36,4,0,609,546349.8,0,290700,255046.4,609,0,0,0,"624804b8cbab24a500af90f4","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6855",4337,"FL","Duval (County)","JACKSONVILLE","32250",121,75,115,5,1,0,29,28439.24,0,12597,13136.3,29,0,0,0,"624804b8cbab24a500af90f7","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6856",4337,"FL","Miami-Dade (County)","JACKSONVILLE","32256",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9107","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6857",4337,"FL","Duval (County)","JACKSONVILLE","32257",1381,581,1319,53,9,0,375,420928.4,0,225725,194931.9,373,2,0,0,"624804b8cbab24a500af9109","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6858",4337,"FL","Duval (County)","JACKSONVILLE","32259",4,1,4,0,0,0,2,1969,0,969,1000,2,0,0,0,"624804b8cbab24a500af910c","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6859",4337,"FL","Duval (County)","JACKSONVILLE","32266",10,6,10,0,0,0,2,1000,0,0,1000,2,0,0,0,"624804b8cbab24a500af9113","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6860",4337,"FL","Duval (County)","JACKSONVILLE","32277",3167,1335,3133,28,6,0,978,878814.3,0,453492,425322.3,978,0,0,0,"624804b8cbab24a500af9115","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6861",4337,"FL","Duval (County)","JACKSONVILLE FL","32277",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9116","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6862",4337,"FL","Duval (County)","TALLAHASSEE","32301",1,0,1,0,0,0,1,969,0,969,0,1,0,0,0,"624804b8cbab24a500af911b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6863",4337,"FL","Volusia (County)","DAYTONA BEACH","32301",1,1,1,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af911d","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6864",4337,"FL","Duval (County)","TALLAHASSEE","32303",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af911e","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6865",4337,"FL","Lee (County)","TALLAHASSEE","32304",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9122","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6866",4337,"FL","Duval (County)","JACKSONVILLE","32309",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9127","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6867",4337,"FL","Duval (County)","TALLAHASSEE","32312",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af912a","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6868",4337,"FL","Lafayette (County)","TALLAHASSEE","32312",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af912b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6869",4337,"FL","Dixie (County)","STEINHATCHEE","32359",2,0,2,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af912f","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6870",4337,"FL","Volusia (County)","HASTINGS","32145",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af904b","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6871",4337,"FL","Putnam (County)","PALATKA","32147",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af904e","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6872",4337,"FL","Duval (County)","CANTONMENT","32533",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af913c","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6873",4337,"FL","Highlands (County)","MILTON","32570",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af913f","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6874",4337,"FL","Alachua (County)","GAINESVILLE","32601",792,374,773,14,4,0,181,157788,0,66154,91634,181,0,0,0,"624804b8cbab24a500af9144","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6875",4337,"FL","Alachua (County)","GAINESVILLE","32603",58,28,58,0,0,0,3,2378,0,878,1500,3,0,0,0,"624804b8cbab24a500af9147","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6876",4337,"FL","Alachua (County)","GAINESVILLE","32605",612,224,602,6,4,0,165,142367.5,0,80090,62175.3,165,0,0,0,"624804b8cbab24a500af9148","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6877",4337,"FL","Alachua (County)","GAINESVILLE","32606",446,132,442,3,1,0,112,92958.79,0,48386,44150.2,112,0,0,0,"624804b8cbab24a500af914a","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6878",4337,"FL","Marion (County)","GAINESVILLE","32607",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af914f","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6879",4337,"FL","Broward (County)","GAINESVILLE","32608",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9152","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6880",4337,"FL","Clay (County)","GAINESVILLE","32608",1,1,1,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af9153","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6881",4337,"FL","Duval (County)","GAINESVILLE","32609",1,1,1,0,0,0,1,500,0,0,500,1,0,0,0,"624804b8cbab24a500af9157","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6882",4337,"FL","Alachua (County)","GAINESVILLE","32611",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9159","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6883",4337,"FL","Alachua (County)","ALACHUA","32616",10,3,10,0,0,0,4,3061.4,0,878,2183.4,4,0,0,0,"624804b8cbab24a500af915e","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6884",4337,"FL","Marion (County)","OCALA","32617",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9160","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6885",4337,"FL","Alachua (County)","EARLETON","32631",12,0,12,0,0,0,3,3634,0,2634,1000,3,0,0,0,"624804b8cbab24a500af916c","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6886",4337,"FL","Putnam (County)","HAW","32640",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af9173","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6887",4337,"FL","Putnam (County)","HAWTHORNE","32640",200,81,193,6,0,0,67,58352.2,0,34202,24150.2,67,0,0,0,"624804b8cbab24a500af9174","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6888",4337,"FL","Alachua (County)","GAINESVILLE","32641",1746,856,1702,39,4,0,594,539770.9,0,249146,290558,594,0,0,0,"624804b8cbab24a500af9175","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6889",4337,"FL","Alachua (County)","HIGH SPRINGS","32643",217,87,209,8,0,0,61,69318.2,0,37068,32250.2,60,1,0,0,"624804b8cbab24a500af9176","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6890",4337,"FL","Columbia (County)","HIGH SPRINGS","32643",35,22,30,5,0,0,11,19982.7,0,7752,12230.7,11,0,0,0,"624804b8cbab24a500af9177","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6891",4337,"FL","Lafayette (County)","SAINT AUGUSTINE","32066",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af8fa3","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6892",4337,"FL","Clay (County)","LAKESIDE","32068",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af8fa6","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
"6893",4337,"FL","Clay (County)","MID","32068",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b8cbab24a500af8fa7","DR-4337-FL","FL","DR","2017-09-10T14:45:00.000Z",2017,"Hurricane","HURRICANE IRMA",0,0,1,1,"2017-09-04T09:00:00.000Z","2017-10-18T23:59:00.000Z",""
